split,review_id,year,category,language,title,excerpt,rating
train,705986.0,2018.0,misc,nb,«Per Dybvig holder høyt internasjonalt nivå»,"UTSTILLING OG BOK:  Per Dybvigs tegnekunst holder høyt internasjonalt nivå, skriver Trond Borgen om utstillingen «Svartfossen».",1
train,705987.0,2018.0,misc,nb,Bok for nattbordet til Iselin Nybø,"SAKPROSA: Marknadstenking kan korrumpera universiteta, åtvarar professor Dag O. Hessen. Han ropar eit viktig varsku, sjølv om det er verre i utlandet.",1
train,705988.0,2018.0,misc,nb,Open Space på Bryne: En gjennomarbeidet og komplett utstilling,UTSTILLING: Fire kunstnere tester grensene mellom det abstrakte og det konkrete rommet. Og de gjør det bra.,1
train,705991.0,2018.0,misc,nb,PÅSKEKRIM: Bernard Minier imponerer igjen,Bernard Minier (57) ble en sensasjon med «Hvis helvete var av is». Årets bok holder det samme skyhøye nivået.,1
train,705992.0,2018.0,misc,nb,PÅSKEKRIM: Valdres-krim på det jevne,BOK: Jaran Dammann har skrevet en helt gjennomsnittlig grei krim fra villmarken i Valdres.,0
train,705993.0,2018.0,misc,nb,Brutal Phoenix på sitt ypperste,Joaquin Phoenix lykkes med en utrolig skuespillerprestasjon i å få oss til å føle varm ømhet for en avstumpet mann som lever av å drepe og lemleste.,1
train,705994.0,2018.0,misc,nb,Soccer Mommy: Overbevisende soveromspop,Suverent presise skildringer av hjertesmerte.,1
train,705995.0,2018.0,misc,nb,Superorganism: Kul kaospop,Bandhistorien høres ut som en tv-serie.,1
train,705996.0,2018.0,misc,nb,PÅSKEKRIM: Camilla Läckberg: Heksen,Dersom du liker Camilla Läckbergs forrige ni bøker om Patrik Hedström og Erica Falck kan du bare hive deg på denne også.,0
train,705997.0,2018.0,misc,nb,Intenst og livsbejaende om AIDS-kampen,En film om 90-tallets homoaktivisme mot AIDS er blitt en intens og nydelig hyllest til dem som brenner for å gjøre verden bedre og vakrere.,1
train,705998.0,2018.0,misc,nb,PÅSKEKRIM: Strålende skotsk tristesse,"En tragisk historie er bakteppet for et strålende litterært portrett av Skottlands fortid. Dette er ikke tradisjonell krim, men er spennende som en thriller likevel.",1
train,706000.0,2018.0,misc,nb,Vegar Hoel imponerer dypt nede i kjelleren,"TEATER: Hvis noen skulle tro at Vegar Hoel bare er komiker, bør de se «Kjellermennesket».",1
train,706001.0,2018.0,misc,nb,Finnane drap kvarandre i tusentall. Kunne nordmenn ha gjort det same?,SAKPROSA:  For hundre år siden mista 37.000 finnar livet i kampane mellom dei borgarlege og sosialistane. Boka «Finland 1918» hjelper oss til å forstå.,1
train,706002.0,2018.0,misc,nb,Bonny Doon: Verd å merke seg,Detroit-bandets andre plate viser at debuten ikke var et tilfeldig lykketreff.,1
train,706004.0,2018.0,misc,nb,"BOK: En kjedsommelig, tørr affære",BOK: En ambisiøs debut hvor vi følger en søkende mann gjennom livet.,0
train,706007.0,2018.0,misc,nb,Picassos erotiske pensel,"UTSTILLING: Det Picasso gjorde i 1932, er noe av det sterkeste i hele hans produksjon. Utstillingen i Tate Modern er verdt en reise til London.",1
train,706009.0,2018.0,misc,nb,PÅSKEKRIM: Her er det meste feil,KRIM: Ideen er dårlig. Tempoet er svakt. Framdriften treig. Språket slapt.,0
train,706010.0,2018.0,misc,nb,Praktfull roman om organtransplantasjon,BOK: Når organer fra én ungdoms fatale ulykkeskropp gir liv til flere fra dødens venteliste.,1
train,706012.0,2018.0,misc,nb,Morten Abel: Når livet ikke leker,"Det virker som om han ikke har det så bra, men det er gjerne da det beste blir til.",1
train,706013.0,2018.0,misc,nb,Lady Hardanger: Deilig jordnært,"Likte du debuten, vil du like denne også.",1
train,706014.0,2018.0,misc,nb,Lost Girls: Deilig smalt,"Kropp, kjønn og manipulasjon møter drivende elektroniske rytmer og spøkelsesaktig støy.",1
train,706016.0,2018.0,misc,nb,PÅSKEKRIM: Fire fæle løgnere skjuler sine spor,"BOK: Ruth Ware (40) er en original forteller, som slett ikke følger det vanlige krim-skjemaet.",1
train,706017.0,2018.0,misc,nb,Chip Taylor: Ryggen er fortsatt rak,"Cohen og Cash leverte noe av sitt beste på slutten, plater lik det Chip Taylor gjør nå.",1
train,706018.0,2018.0,misc,nb,PÅSKEKRIM: Verdens dårligste åpning,"KRIM: Danskene har fått en ny krimkomet, påstår noen. De tar feil. Dette starter hjelpeløst, og er på sitt beste helt ordinært.",0
train,706019.0,2018.0,misc,nb,Eels: Genialt som alltid,"Det kommer gode ting etter de vonde, er budskapet fra Mark Oliver Everett.",1
train,706020.0,2018.0,misc,nb,Will Sheff vil deg vel,Desember 2016 var en god måned for låtskriving.,1
train,706022.0,2018.0,misc,nb,Josh Rouse: Gammel godlyd,Vellykket oppussing anno 80-tallet.,1
train,706024.0,2018.0,misc,nb,Stina Kjelstad har funnet seg selv,"Hun synger om hjemlengsel, og det er nettopp dit hun er kommet med soloalbum nummer to: Hjem.",1
train,706025.0,2018.0,misc,nb,Den uklare andreboka,BOK: To fortellinger om et brudd - men med for liten sammenheng.,0
train,706027.0,2018.0,misc,nb,Når det enkle er det beste,"UTSTILLING: En av de flotteste utstillingene du kan se denne våren, skriver Trond Borgen om Terje Roalkvam på Hå gamle prestegard.",1
train,706028.0,2018.0,misc,nb,Her skal det tørkes tårer,"TEATER: De snufses på scenen, og det tørkes tårer i salen. Gretelill Tangen sin avskjedsforestilling er blitt et vakkert og rørende lite teaterstykke om de store spørsmål.",1
train,706029.0,2018.0,misc,nb,"Liten, stygg bok proppet med selvfølgeligheter","Hvis du noengang har prøvd å slanke deg, vet du allerede alt som står i Bernatte Fisers «Ned i vekt!».",0
train,706030.0,2018.0,misc,nb,"Vondt, vakkert og fremdeles noe av det beste du kan se på tv","TV-ANMELDELSE: «The Handmaid’s Tale» fortsetter å borre i ondskapen. Det er en av de aller beste tv-seiene du kan se, men du må orke en god del graps.",1
train,706031.0,2018.0,misc,nb,Charley Crockett: Texaner i Tennessee,Han styrer sørstatsmiksen med stødig stemme.,1
train,706032.0,2018.0,misc,nb,For tynt om Iran,"SAKPROSA: Mah-Rukh Ali er ein dyktig formidlar, men denne gongen har ho gjort det for lettvint for seg.",0
train,706033.0,2018.0,misc,nb,"BOK: Glupt tenkt, dyktig utført",BOK: Fire tekster som svinger fra det ypperlige til det likegyldige.,1
train,706035.0,2018.0,misc,nb,Johnny Red: Vind og vått jærvær,"Mer jæricana fra Johnny, denne gang uten bandet.",1
train,706036.0,2018.0,misc,nb,Overlesset mareritt i Mexico,Selv ikke et flott knippe skuespillere kan løfte «Gringo» fra følelsen av gjennomsnitts B-film spekket med tomme kalorier og altfor mye mas og folk.,0
train,706037.0,2018.0,misc,nb,BOK: Her strekker ikke den gode vilje til,BOK: Søndagsskolefortelling fra dansk-norsk slaveøy i Karibia på 1700-tallet.,0
train,706039.0,2018.0,misc,nb,BOK: Den komplette roman,BOK: Brutalitet og menneskeforakt bekjemper verdighet og humanitet på slavenes øyer.,1
train,706042.0,2018.0,misc,nb,Fattigkunst gjør rik,UTSTILLING: Først ser det ut som om denne kunsten er innadvendt og bare handler om seg selv. Men så oppdager vår anmelder noe mer.,1
train,706043.0,2018.0,misc,nb,Utsøkt portrett av geni i arbeid,"«Phantom Thread» er en rålekker, velspilt og litt uhyggelig karakterstudie av en dedikert kunstner og det bisarre forholdet til både søsteren og elskerinnen.",1
train,706044.0,2018.0,misc,nb,«Parodier krever humor. Det finner jeg ikke her»,UTSTILLING:  Romantisk middelalderromantikk er utgangspunktet for denne utstillingen. Vår anmelder lar seg slett ikke imponere.,0
train,706046.0,2018.0,misc,nb,Når grensen mellom mann og maskin synes opphevet,"ROMAN:  Velskrevet og spennende om kunstig intelligens, digital coaching og vanskelig kjærlighet.",1
train,706047.0,2018.0,misc,nb,BOK: Sensasjonell og pittelitt kjedeleg debut,BOK: Smertefull forteljing med utgangspunkt i det dansk-norske slavefortet Cape Coast.,1
train,706051.0,2018.0,misc,nb,Knallgod hyllest til tradisjonene,"SHOWANMELDELSE: «Best of»-forestillingen fra 20 år med Stavangeren inneholder mange gamle perler, og masse bevis på hvor viktig denne scenen er.",1
train,706053.0,2018.0,misc,nb,BOK: Oppvekstroman fra krigsherja område,"BOK: Viktig fortelling, men ingen stor roman",0
train,706056.0,2018.0,misc,nb,"Skyhøye forventninger, lavmælte svar",UTSTILLING:  Forventningene til enhver utstilling av en kunstner av Marina Abramovics format må sies å være skyhøye. Den potensielle fallhøyden er derfor tilsvarende høy. Denne utstillingen reddes av Abramovic-effekten.,1
train,706057.0,2018.0,misc,nb,Simone Felice: Gjennomført bra,Sterkt tredjealbum fra broren som gikk solo.,1
train,706058.0,2018.0,misc,nb,Vakkert om døden og mennesket,"True-crime fra 1891 eller ett sårt portrett av en verdenskjent kunstner? Loving Vincent er begge deler, pluss litt til.",1
train,706060.0,2018.0,misc,nb,Middelmådighet i store porsjoner,"Møllehagen på Bryne lager helt grei mat som du blir mett av, men vil du utfordre smaksløkene, går du et annet sted.",0
train,706061.0,2018.0,misc,nb,Smakløst og kjedelig fra Jamie Oliver,Ingen selger flere kokebøker enn Jamie Oliver. Det er vanskelig å forstå hvorfor.,0
train,706062.0,2018.0,misc,nb,"Heilt, heilt vanvittig",KONSERT: Aldri har eg blitt så berørt av ein musikar som av Andsnes i går kveld. Aldri.,1
train,706063.0,2018.0,misc,nb,Kunst i løse luften,"UTSTILLING: Enkelte gode enkeltverk, men denne utstillingen svikter på sentrale områder, mener Trond Borgen.",0
train,706064.0,2018.0,misc,nb,Utstilling: Nært om avstand,"UTSTILLING:  Teresa Puig har skapt vakre, tause verk med utgangspunkt i daglige telefonsamtaler med sin mor i Spania.",1
train,706065.0,2018.0,misc,nb,Kylie går køntri,Det funker best når hun krydrer forsiktig.,0
train,706066.0,2018.0,misc,nb,Cardi B: Breial rap fra Bronx,Blytunge beats og tekster like freidige som de er referansesmarte.,1
train,706070.0,2018.0,misc,nb,BOK: Harde bud på begge sider av graven,BOK: Fjorårets Man Bookerpris-vinner allerede på norsk. Den er elegant. Og krevende.,1
train,706072.0,2018.0,misc,nb,SSO har igjen vist hvor gode de er til å fremføre nyskrevet musikk,"Vi kunne ikke bare høre, men også se SSOs spilleglede. Det er jo en del av en konsertopplevelse.",1
train,706073.0,2018.0,misc,nb,Høyst lesverdig og tankevekkende,BOK: Imponerende og kritisk gjennomgang av bevissthetsforskningen fra Descartes til i dag.,1
train,706074.0,2018.0,misc,nb,"Stilig, stum skrekk","Det er sjeldan du ser ein original film i grøssarsjangaren. Så kom deg på kino, ver heilt stille, og sjå «A Quiet Place».",1
train,706075.0,2018.0,misc,nb,Helstøpt forestilling om en fordrukken spurv og en elegant diva,TEATER:  Å skape sceniske opptrinn rundt to stjerners liv og musikk er krevende. Britt-Synnøve Johansen har lykkes godt i forestillingen «En spurv og en diva».,1
train,706078.0,2018.0,misc,nb,"Norsk litteraturs Grand Old Man om gull, kvinner og seiltur til Nyhavn","BOK: Slepent, maritimt kammerspill med tam feel good-slutt.",1
train,706079.0,2018.0,misc,nb,Seriøst kjedelig mat,"Det er lett å slanke seg med Roede-metoden, men mange av knepene for å redusere fettet går på bekostning av smaken.",0
train,706080.0,2018.0,misc,nb,Josh T. Pearson: Endelig tilbake,Fem streite regler er pilarene for et etterlengtet comeback.,1
train,706081.0,2018.0,misc,nb,"Den lange, vanskelige veien til god helse",Berit Nordstrand har laget nok en kronglete og vanskelig gjennomførbar oppskrift på et bedre liv. I år er det fermentert mat som skal redde oss.,0
train,706082.0,2018.0,misc,nb,Snerten og beksvart politisk satire,Både latteren og skrekken kommer fra de mest absurde detaljene når maktvakuumet som oppsto etter Stalins død er tema i denne herlige satiren.,1
train,706085.0,2018.0,misc,nb,Bruce Willis skyter folk som fortjener det. Igjen.,"FILMANMELDELSE: Det er blytungt å anbefale en tur i skog og mark over en film der Bruce Willis skyter folk, men sånn er det blitt.",0
train,706086.0,2018.0,misc,nb,Nykommeren Söl er en av byens beste,"Tre kokker står bak Söl, en på alle måter vellykket nyvinning i Stavangers restaurantscene.",1
train,706087.0,2018.0,misc,nb,Manic Street Preachers: Det er håp for menneskeheten,Her er det ikke snakk om å spare på kruttet. Åpningen er knallsterk.,1
train,706088.0,2018.0,misc,nb,Natasja Askelund bryter sine egne grenser i flott utstilling,"UTSTILLING: Nok en gang bryter Natasja Askelund sine egne grenser og går nye veier, skriver Trond Borgen.",1
train,706089.0,2018.0,misc,nb,En sterk opplevelse: Mennesker på flukt. Som kunst.,"UTSTILLING:  Seks mennesker på flukt, asylsøkere, på hver sin skjerm. To amerikanske skuespillere på én stor skjerm. Candice Breitz’ videoinstallasjon vises nå i Stavanger kunstmuseum; det er en sterk og engasjerende opplevelse.",1
train,706090.0,2018.0,misc,nb,"Usympatiske og forbiseilte, men også elskelige, kolonilevninger",ROMAN:  Så er Jane Gardam vakkert i mål med trilogien sin om de avmektiges siste dager i kjølvannet av imperiets undergang.,1
train,706092.0,2018.0,misc,nb,"John Prine: Mørkere, men minst like varm","Skulle dette bli hans siste, ender karrieren på beste vis.",1
train,706094.0,2018.0,misc,nb,"Åh, parforhold, må forfattarar alltid skrive om det?",ROMAN: Frekk veterinærstudent køddar det til for seg sjølv utan å la det gå ut over dyra. På vers.,1
train,706095.0,2018.0,misc,nb,Ungdommeleg veteranpoet frå Jæren,LYRIKK:  Essensielle innsyn og utsyn frå garva Jær-poet.,1
train,706096.0,2018.0,misc,nb,Digg debut fra Angelo Reira,Balanserer energiske bangere med tilbakelente øyeblikk.,1
train,706097.0,2018.0,misc,nb,BOK: Ellevilt og originalt om rasedelt USA,BOK: Vitalt provoserende monolog om amerikansk raseidentitet.,1
train,706098.0,2018.0,misc,nb,Bonnie Prince Billy ser mot Norge,Han spiller Susannas 11 år gamle solodebut sang for sang.,1
train,706100.0,2018.0,misc,nb,En av popens fineste stemmer er tilbake,"Et dødsfall la Camera Obscura på is, men Traceyanne Campbell har funnet en duopartner.",1
train,706101.0,2018.0,restaurants,nb,En ramsalt bølge av smaker,Fisketorget er kåret til regionens beste spisested av Aftenbladets lesere. Når vi setter kvalitet i forhold til pris er vi ikke langt unna. Dette er et veldig bra sted der du kan få en topp restaurantopplevelse uten at det koster skjorta.,1
train,706102.0,2018.0,misc,nb,Et mammaliv til å bli gal av,"«Tully» er en varm og velspilt tragikomedie som er nesten ubehagelig ærlig om mammalivets nedturer, og som kan få den mest barnekjære til å vurdere sterilisering.",1
train,706103.0,2018.0,misc,nb,BOK: Poetisk roadmovie,"BOK: Mørk, tenksam, sympatisk og lyrisk kortroman.",1
train,706104.0,2018.0,misc,nb,Samtale mot samanbrot,SAKPROSA: Sylo Taraku slår alarm om faren for balkanisering av Europa. Likevel har han skrive ei bok ein kan bli glad av å lesa.,1
train,706105.0,2018.0,misc,nb,BOK: Fantastisk sci fi,BOK: Karl Ove Knausgårds forlag har gitt ut ei bok som overgår hans eigne.,1
train,706107.0,2018.0,misc,nb,Film: Grått og eplekjekt Han Solo-gjensyn,Å få innblikk i forhistorien  til legenden Han Solo er det beste med denne andre frittstående Star Wars-filmen.  Ellers blir det bare mer av det vanlige.,0
train,706108.0,2018.0,misc,nb,Betagende tolkning av Knausgårds roman «Om våren»,Å omsette Karl Ove Knausgårds roman «Om våren» til teaterscenen er krevende. Rogaland Teater gjør det på gripende vis.,1
train,706111.0,2018.0,misc,nb,Kameleonen som skiftet om natten,UTSTILLING: Frapperende. Sofistikert. Elegant. Teknisk intrikat. Adjektivene strømmer på når jeg tar min første runde i Christer Gleins utstilling i BGE-galleriet. Bildene oser av malerisk styrke og stor stilbevissthet. Men dog.,0
train,706113.0,2018.0,misc,nb,Damien Jurado: Varme viser fra vestkysten,Vakkert og melodiøst fra Seattle-sangeren som vender tilbake til røttene.,1
train,706114.0,2018.0,misc,nb,For godt til å være sant,Lett og motstandsløs underholdningsroman til lat lesing.,0
train,706115.0,2018.0,misc,nb,Film: Knallsterkt om #metoo før i tiden,"Det som hittil har vært et fint minne for Jenny, blir et traume over 30 år senere. Omdiskuterte «The Tale» har et originalt blikk på seksuelt misbruk av mindreårige før og nå.",1
train,706117.0,2018.0,misc,nb,"Fytti, så fint","MAIJAZZ: En flott forestilling fra folk som henter veldig mye ut av folkemusikken, og putter det utroligste inn i den.",1
train,706118.0,2018.0,misc,nb,Bok: Kjemp for alt hva du har kjært,BOK: Fremragende Bookerpris-nominert roman om å sette alt på spill for det man tror på.,1
train,706119.0,2018.0,misc,nb,Grillsesongen er herved åpnet,"Hvis du virkelig mener alvor med grillingen, er Angela Taliaferros «Helt Texas» obligatorisk lesning.",1
train,706120.0,2018.0,misc,nb,Et sensuelt stykke rock,"Befriende kaotisk, vakkert og ukomfortabelt fra danske Iceage.",1
train,706121.0,2018.0,misc,nb,Medrivende om den spanske borgerkrigen,Fransk prisvinner til terningkast seks.,1
train,706122.0,2018.0,restaurants,nb,Blodkomla til frokost,"Hvordan kan folk som ikke spiser komle, se seg i speilet og påstå at de er rogalendinger? Jeg fatter det ikke. Send dem til Håland på Klepp, og de skal bli kurert.",1
